grade	courseName	topic	clusterKey	clusterLabel	primaryBenchmark	CCSS	MN07	MN22	TEKS	dokLevel	problemIndex	stem	answer	hint
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK1	6	Write 400 + 30 + 8 as a single number.	438	Put the hundreds, tens, and ones together.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK1	7	What is 5 tens + 3 ones? Write the number.	53	5 tens = 50, and 3 ones = 3. What is 50 + 3?
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK2	1	Amir is counting coins at the library. He shows 2 hundreds flats, 8 tens rods, and 3 ones cubes. What number is this? Write it in three ways: with blocks, in expanded form, and as a number sentence.	283. Blocks: 2 hundreds, 8 tens, 3 ones. Expanded form: 200 + 80 + 3. Number sentence: 200 + 80 + 3 = 283	First count the hundreds, then tens, then ones. Then write each place value separately.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK2	2	Fatima is organizing donations for a food drive. She has 156 cans and Diego has 165 cans. Draw base-ten blocks or use a place value chart to show which number is larger.	165 is larger (or Diego has more). Both have 1 hundred, but 165 has 6 tens and 156 has 5 tens.	Compare the place values from left to right. Start with hundreds, then tens.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK2	3	Write 3 + 40 + 600 as a single number. Then compare it to 463. Which is greater?	643. 643 is greater than 463.	Put the digits in order: hundreds place, tens place, ones place. Then compare the numbers.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK2	4	Maya visited Lake Superior during winter and counted snowflakes. She counted by 5s on a hundred chart: 5, 10, 15, ___, 25, 30. What number is missing?	20	Add 5 each time. What comes between 15 and 25?
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK2	5	A farmer at the Minnesota State Fair has 247 ears of corn in one booth and 238 ears in another booth. Use a place value chart to compare these numbers. Which booth has more?	The first booth with 247 ears has more. Both have 2 hundreds, but 247 has 4 tens and 238 has 3 tens.	Line up the place values and compare each digit position from left to right.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK2	6	Priya found 247 agates at Lake Superior. Mateo found 183. How many more agates did Priya find? Use place value to explain your thinking.	Priya found 64 more agates. 247 - 183 = 64. (Comparing: 2 hundreds vs 1 hundred, so Priya has 100 more in the hundreds. But Mateo has more in the tens and ones, which offsets some of that.)	Think about the place value difference. Priya has 2 hundreds and Mateo has 1 hundred. That's 100 more right away.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK2	7	Break 567 into three different ways using tens and ones regrouping. Example: 56 tens and 7 ones is one way.	567 can be: (1) 5 hundreds + 6 tens + 7 ones, (2) 56 tens + 7 ones, (3) 50 tens + 17 ones	You can regroup 10 ones into 1 ten, or 10 tens into 1 hundred.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK3	1	Omar has 342 marbles. He wants to show this number using base-ten blocks in two different ways. Show both ways and explain how you regrouped.	Way 1: 3 hundreds + 4 tens + 2 ones. Way 2: 2 hundreds + 14 tens + 2 ones (regrouped 1 hundred into 10 tens).	Start with the standard way. Then think about regrouping 1 hundred as 10 tens.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK3	2	Look at these three numbers on a hundred chart: 289, 298, 282. Put them in order from smallest to largest using the chart. Explain your strategy for comparing.	282, 289, 298. Strategy: All have 2 hundreds, so compare the tens. 282 and 289 both have 8 tens, so compare ones: 282 < 289. Then 298 has 9 tens, which is more than 8 tens, so 298 is largest.	When hundreds are equal, look at the tens place. When tens are equal, look at the ones place.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK3	3	Lily is organizing books in a library by hundreds. She has 156 books, then 165 books, then 651 books, then 516 books, then 615 books. Put them in order from smallest to largest. Which arrangement makes the most sense for shelving?	Order: 156, 165, 516, 615, 651. The arrangement that makes sense is the order shown, because each next number is larger.	Start by comparing the hundreds places. If hundreds are the same, compare tens. If tens are the same, compare ones.
2	Grade 2	place value to 1000	place_value_2	Place Value to 1000	2.1.1.1	2.NBT.A.1; 2.NBT.A.2; 2.NBT.A.3; 2.NBT.A.4	2.1.1.1; 2.1.1.2; 2.1.1.3	2.N.1.1; 2.N.1.2; 2.N.1.3	2.2A; 2.2B; 2.2C; 2.2D; 2.2E	DOK3	4	At an ice fishing tournament at Minnesota, contestants caught fish at these weights (in ounces): 234, 243, 324, 342, 423, 432. Arrange them from smallest to largest. What pattern do you notice?	234, 243, 324, 342, 423, 432. Pattern: Each group of three numbers uses the same three digits (2, 3, 4) but rearranges them. The numbers increase as we move from the smallest arrangement to largest.	Look for a pattern in which digits move between place values.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK1	1	Kenji has 14 toy trains. His sister gives him 5 more trains. He uses base-ten blocks to count: 1 tens rod and 4 ones cubes, plus 5 more ones cubes. How many trains does he have now?	19 trains	Start with 14 blocks. Add 5 more ones. Does 1 tens rod and 9 ones cubes equal 19?
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK1	2	Sofia's family is cooking. She has 23 cups of flour. She uses 12 cups for cookies. Draw or use blocks to show what's left. How many cups are left?	11 cups	Start with 2 tens rods and 3 ones cubes. Take away 1 tens rod and 2 ones cubes.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK1	3	At the playground, Jaylen counted 18 children on the swings and 7 children on the slide. He uses base-ten blocks to add. Show the blocks and count the total.	25 children	Combine 1 tens rod + 8 ones cubes with 7 ones cubes. How many altogether?
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK1	4	Use an open number line. Start at 24 and count up by tens: 24 + 10 = ___, 34 + 10 = ___. Where do you land?	24 + 10 = 34, 34 + 10 = 44	Make big jumps of 10 on your number line. Mark each landing spot.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK1	5	On a number line, start at 45 and count back by 5s: 45, 40, ___, 30. Fill in the missing number.	35	Count backwards by 5s. Each jump is smaller than counting by 10s.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK1	6	24 + 13 = ___. Break it apart: 20 + 10 = 30, and 4 + 3 = 7. What is 30 + 7?	37	Add the tens first, then the ones, then put them together.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK1	7	45 - 22 = ___. Think: 40 - 20 = 20, and 5 - 2 = 3. What is 20 + 3?	23	Subtract the tens first, then the ones, then put them together.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK2	1	Diego is collecting art supplies. He has 25 colored pencils. His friend Amir gives him 18 more. Show this on an open number line by starting at 25 and jumping up by 10, then by 5, then by 3. How many pencils does Diego have now?	43 pencils. Jumps: 25 + 10 = 35, 35 + 5 = 40, 40 + 3 = 43.	Make jumps on the number line. Start at 25. Jump 10, then 5, then 3 to get to your total.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK2	2	Priya had 34 stickers. She gave 16 stickers to her friend. Use a base-ten blocks diagram or number line to show what happens. How many stickers does she have left?	18 stickers	Start with 3 tens and 4 ones. Take away 1 tens and 6 ones. You might need to break apart a tens rod.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK2	3	At a winter carnival in Minnesota, Fatima won 27 prize tickets. Later, she won 15 more tickets. Then she spent 8 tickets on a prize. How many tickets does she have now? Show your work with pictures or a number line.	34 tickets. 27 + 15 = 42. 42 - 8 = 34.	First add the tickets she won. Then subtract the ones she spent. You can use a number line or break-apart strategy.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK2	4	Maya is reading a book for a school project. She reads 15 pages on Monday. On Tuesday, she reads 23 pages. On Wednesday, she reads 12 pages. She can make a bar model showing each day's reading. How many pages did she read in total?	50 pages	Draw a bar for each day, then add them all up. 15 + 23 + 12 = 50.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK2	5	Mateo is counting loons at a Minnesota lake. He saw 18 loons in the morning and 27 loons in the afternoon. He counts back on a number line from 27 to see how many more he saw in the afternoon. What is 27 - 18?	9 more loons	Start at 27 and count back 18 spaces. Or: Think, 18 + ___ = 27.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK2	6	52 + 28 = ___. You can break it into tens and ones: (50 + 20) + (2 + 8). What is 70 + 10?	62	Add the tens first: 50 + 20 = 70. Add the ones: 2 + 8 = 10. Then 70 + 10 = 80. Wait, let me recalculate: 50 + 28 = 78. Then add 2 more to get 80. Actually: 52 + 28 = (50 + 20) + (2 + 8) = 70 + 10 = 80.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK3	1	Kenji has 34 toy cars. He wants to have 50 cars total by his birthday. Show on an open number line how many more cars he needs. Write a number sentence to match.	16 cars. 34 + 16 = 50. Number line shows a jump from 34 to 50.	Start at 34 on a number line. Jump to 50. How big was your jump? Or: What number plus 34 equals 50?
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK3	2	Two classes at school are having a bake sale. Class A makes 27 chocolate chip cookies and 35 sugar cookies. Class B makes 28 oatmeal cookies. At the end of the day, they have sold 48 cookies total. How many cookies are left? Explain each step and show your thinking.	27 + 35 + 28 = 90 cookies made total. 90 - 48 = 42 cookies left. Show: Add all cookies made first (two-step), then subtract sold.	Step 1: Find the total cookies baked. Step 2: Subtract the cookies sold. You can use a number line or break apart numbers.
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK3	3	Omar noticed two different ways to solve 25 + 17. Method A: 25 + 10 + 7 (adding tens, then ones). Method B: 25 + 15 + 2 (adding to make a ten, then adding what's left). Solve using both methods and show that they give the same answer.	Method A: 25 + 10 = 35, 35 + 7 = 42. Method B: 25 + 15 = 40, 40 + 2 = 42. Both equal 42.	Show your work for each method on a number line. Does it matter which method you use?
2	Grade 2	addition and subtraction	operations_2	Addition & Subtraction	2.1.2.1	2.OA.A.1; 2.OA.B.2; 2.NBT.B.5; 2.NBT.B.6; 2.NBT.B.7	2.1.2.1; 2.1.2.2; 2.1.2.3	2.N.2.1; 2.N.2.2	2.4A; 2.4B; 2.4C; 2.4D	DOK3	4	Nia is solving 58 - 23. She tries two methods: Method A: Count back by tens and ones (58 - 20 - 3). Method B: Use place value breaking (58 = 50 + 8, then 50 - 20 = 30, then 30 + 8 - 3 = 35). Solve both ways and explain which method is easier for you.	Method A: 58 - 20 = 38, 38 - 3 = 35. Method B: 50 - 20 = 30, 8 - 3 = 5, 30 + 5 = 35. Both equal 35. (Either method is acceptable; the student should explain their choice.)	Try both methods. Think about which steps feel easier to do in your head.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK1	1	Sofia is drawing shapes for art class. She draws a square. How many sides and how many corners does her square have?	4 sides and 4 corners	Count each edge. Count each corner or angle.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK1	2	Jaylen is sorting shapes at school. He has these shapes: circle, triangle, rectangle, hexagon. Which shape has NO sides and NO corners?	Circle	Think about rolling a shape. Which one rolls smoothly without stopping?
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK1	3	A rectangle at the community garden is divided into 4 equal parts for different vegetables. What is each part called? Write the fraction.	One-fourth, or 1/4	When you divide something into 4 equal pieces, each piece is one out of 4 parts.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK1	4	Draw or use a picture to show a rectangle divided into 2 equal halves. Shade one half. What fraction did you shade?	1/2 (one-half)	When you split something into 2 equal parts, each part is a half.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK1	5	Use a place value chart or grid. A rectangle is divided into equal rows and columns: 3 rows and 4 columns. How many equal parts are there?	12 equal parts	Count the rows, count the columns, then multiply: 3 × 4 = 12.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK1	6	Draw a triangle and label its 3 sides and 3 corners.	Triangle with 3 sides and 3 corners labeled	A triangle is a shape with 3 straight sides.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK2	1	Diego is building a shape mosaic. He uses a square piece of paper and divides it into 2 equal halves by drawing a line down the middle. He colors one half blue. What fraction of the square is blue? What fraction is white?	1/2 is blue. 1/2 is white.	2 equal halves make 1 whole. If you color one half, the other half is left uncolored.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK2	2	Amir measures a square table. Each side is 4 feet long. What is the perimeter (distance around the whole table)?	16 feet	Add all four sides: 4 + 4 + 4 + 4 = 16.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK2	3	A rectangle is divided into 6 equal parts in a row. Fatima shades 4 of them. What fraction did she shade? What fraction is left unshaded?	4/6 (four-sixths) shaded. 2/6 (two-sixths) unshaded.	Count the total parts (6). Count the shaded parts (4). The fraction is 4 out of 6.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK2	4	Look at a stop sign shape. Count and describe its sides and corners. What is this shape called?	Octagon. 8 sides and 8 corners.	Count carefully around the whole shape. An octagon is often seen as a stop sign.
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK2	5	Compare a square and a rectangle. How are they the same? How are they different? Use words or a drawing.	Same: Both have 4 sides and 4 corners and 4 right angles. Different: A square has all 4 sides equal. A rectangle has 2 pairs of equal sides (opposite sides equal), but not all 4 sides the same.	Look at the sides. Are they all the same length in both shapes?
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK2	6	Write a number sentence for this shape story: A rectangle is divided into 3 equal parts. I shade 2 parts. I eat the shaded part. How much of the rectangle do I have left?	3/3 - 2/3 = 1/3. Or: 2/3 eaten, 1/3 left.	Think of the whole rectangle as 3/3. If you eat 2/3, how much is left?
2	Grade 2	shapes and geometry	geometry_2	Shapes & Geometry	2.3.1.1	2.G.A.1; 2.G.A.2; 2.G.A.3	2.3.1.1; 2.3.1.2	2.GM.1.1; 2.GM.1.2	2.6A; 2.6B	DOK3	1	Kenji is making a pizza and cutting it into 8 equal slices. He eats 3 slices. His friend Priya eats 2 slices. Draw a picture of the pizza. How much pizza is left as a fraction?	3/8 left. (8 - 3 - 2 = 3 slices remain, so 3/8 of the pizza.)	Start with 8/8 (the whole pizza). Subtract the eaten slices. What fraction is left?
